backend_monotonic_ms,command_position_deg,command_velocity_deg_s,target_position_deg,feedback_position_deg,feedback_velocity_deg_s,feedback_torque_Nm,feedback_sequence,feedback_age_ms,power_on,control_ready
53421526,100.290497,360.000000,163.399994,234.776321,-0.629689,-0.908424,5674,2,1,1
53421547,107.850487,360.000000,175.399994,234.776321,-0.629689,-0.908424,5684,2,1,1
53421568,115.410446,360.000000,180.899994,234.776321,-1.888848,-0.908424,5694,2,1,1
53421589,122.970436,360.000000,180.899994,234.776321,-0.629689,-0.908424,5704,2,1,1
53421610,130.530411,360.000000,180.899994,234.776321,-0.629689,-0.908424,5714,2,1,1
53421631,138.090393,360.000000,187.399979,234.776321,-0.629689,-0.908424,5724,2,1,1
53421652,145.650375,360.000000,192.900009,234.798187,-0.629689,-0.908424,5734,2,1,1
53421673,153.210358,360.000000,201.199997,234.798187,-0.629689,-0.908424,5744,2,1,1
53421694,160.770340,360.000000,208.600006,234.776321,-1.888848,-0.908424,5754,2,1,1
53421715,168.330322,360.000000,208.600006,234.776321,-1.888848,-0.908424,5764,2,1,1
53421736,175.880890,359.870483,213.199982,234.798187,-0.629689,-0.908424,5774,2,1,1
53421757,183.352066,354.302216,223.399994,234.754471,-3.148225,-0.830280,5784,2,1,1
53421778,190.897614,360.000000,234.500000,234.754471,-0.629689,-0.732601,5794,3,1,1
53421799,198.457581,360.000000,239.100006,234.798187,1.888848,-0.615383,5804,2,1,1
53421820,206.017487,360.000000,252.899994,234.907471,6.925921,-0.478634,5814,2,1,1
53421841,213.577469,360.000000,274.200012,235.104172,10.703616,-0.322346,5824,2,1,1
53421862,221.137451,360.000000,306.500000,235.300888,10.703616,-0.224663,5834,2,1,1
53421883,228.697433,360.000000,319.399994,235.606873,18.259008,-0.107449,5844,2,1,1
53421903,235.897537,360.000000,322.200012,236.830841,82.480705,0.009769,5854,2,1,1
53421924,243.457626,360.000000,323.999969,242.382538,278.923492,0.009769,5864,2,1,1
53421945,251.017731,360.000000,327.700012,249.114471,292.775116,0.009769,5874,2,1,1
53421966,258.577820,360.000000,328.600006,255.868271,302.849030,0.029305,5884,2,1,1
53421986,265.777924,360.000000,328.600006,263.540070,333.071045,0.009769,5894,2,1,1
53422007,273.338013,360.000000,328.600006,271.189972,392.255676,0.009769,5904,2,1,1
53422028,280.898102,360.000000,328.600006,278.053070,368.329926,0.029305,5914,2,1,1
53422048,288.098236,360.000000,328.600006,286.205688,365.811615,-0.009769,5924,2,1,1
53422069,295.644531,355.369598,328.600006,292.522339,295.293640,0.048840,5934,2,1,1
53422090,302.755280,317.315826,328.600006,300.106720,360.774536,0.009769,5944,2,1,1
53422110,308.600037,266.216187,328.600006,306.488922,291.515961,0.009769,5954,2,1,1
53422131,313.147186,162.948288,318.499969,310.532410,174.405869,0.029305,5964,2,1,1
53422151,315.143372,40.577141,307.400024,312.608887,81.221550,0.029305,5974,1,1,1
53422172,314.899536,-55.409313,301.799988,313.024170,10.703616,0.029305,5984,2,1,1
53422193,312.950531,-118.806892,297.200012,312.936737,-6.925921,-0.029305,5994,2,1,1
53422213,310.222778,-146.727463,294.500000,311.144379,-91.295479,-0.029305,6004,2,1,1
53422234,307.145355,-142.694748,294.500000,308.849457,-100.110245,-0.048840,6014,2,1,1
53422255,304.329468,-124.172035,294.500000,306.008087,-147.961563,-0.029305,6024,2,1,1
53422276,301.957611,-101.571152,294.500000,304.040894,-97.591705,-0.048840,6034,2,1,1
53422297,300.056488,-79.867477,294.500000,301.833374,-98.850868,-0.029305,6044,2,1,1
53422318,298.582153,-61.103561,294.500000,300.084839,-81.221550,-0.029305,6054,2,1,1
53422339,297.465485,-45.815750,294.500000,298.751587,-62.332851,-0.029305,6064,2,1,1
53422360,296.634613,-33.826729,294.500000,297.899200,-37.147705,-0.029305,6074,2,1,1
53422381,296.024780,-24.672058,294.500000,297.002960,-40.925617,-0.029305,6084,2,1,1
53422402,295.582214,-17.817871,294.500000,296.543976,-25.814617,-0.029305,6094,2,1,1
53422423,295.263855,-12.763131,294.500000,296.216125,-18.259008,-0.029305,6104,2,1,1
53422444,295.036591,-9.079757,294.500000,295.975677,-13.222153,-0.029305,6114,2,1,1
53422465,294.875336,-6.421609,294.500000,295.778992,-9.444457,-0.029305,6124,2,1,1
53422486,294.761597,-4.518768,294.500000,295.647827,-5.666543,-0.029305,6134,2,1,1
53422507,294.681732,-3.165908,294.500000,295.560425,-4.407384,-0.029305,6144,2,1,1
53422528,294.625885,-2.209556,294.500000,295.494843,-3.148225,-0.029305,6154,2,1,1
53422549,294.586945,-1.536726,294.500000,295.451141,-3.148225,-0.029305,6164,2,1,1
53422570,294.559906,-1.065372,294.500000,295.429291,-1.888848,-0.029305,6174,2,1,1
53422591,294.541199,-0.736682,294.500000,295.407410,-1.888848,-0.029305,6184,2,1,1
53422612,294.528259,-0.508168,294.500000,295.385559,-1.888848,-0.029305,6194,2,1,1
53422633,294.519348,-0.349701,294.500000,295.385559,-0.629689,-0.029305,6204,2,1,1
53422654,294.513245,-0.240238,294.500000,295.385559,-0.629689,-0.029305,6214,2,1,1
53422675,294.509033,-0.164664,294.500000,295.363708,-0.629689,-0.029305,6224,2,1,1
53422696,294.506195,-0.112784,294.500000,295.363708,-0.629689,-0.029305,6234,2,1,1
53422717,294.504242,-0.077238,294.500000,295.363708,-0.629689,-0.029305,6244,2,1,1
53422738,294.502869,-0.052716,294.500000,295.363708,-0.629689,-0.029305,6254,2,1,1
53422759,294.501892,-0.035833,294.500000,295.341858,-0.629689,-0.029305,6264,2,1,1
53422779,294.501343,-0.024777,294.500000,295.341858,-0.629689,-0.029305,6274,2,1,1
53422800,294.500885,-0.016686,294.500000,295.341858,-0.629689,-0.029305,6284,2,1,1
53422821,294.500610,-0.011420,294.500000,295.341858,-0.629689,-0.029305,6294,2,1,1
53422841,294.500336,-0.007764,294.500000,295.341858,-0.629689,-0.029305,6304,2,1,1
53422862,294.500244,-0.004826,294.500000,295.341858,-0.629689,-0.029305,6314,2,1,1
53422883,294.500244,-0.003456,294.500000,295.341858,-0.629689,-0.029305,6324,2,1,1
53422903,294.500244,-0.002890,294.500000,295.341858,-0.629689,-0.029305,6334,2,1,1
53422924,294.500244,-0.002628,294.500000,295.341858,-0.629689,-0.029305,6344,2,1,1
53422945,294.500244,-0.002516,294.500000,295.341858,-0.629689,-0.029305,6354,2,1,1
53422965,294.500244,-0.002471,294.500000,295.341858,-0.629689,-0.029305,6364,2,1,1
53422986,294.500244,-0.002449,294.500000,295.341858,-0.629689,-0.029305,6374,2,1,1
53423007,294.500244,-0.002439,294.500000,295.341858,-0.629689,-0.029305,6384,2,1,1
53423027,294.500244,-0.002436,294.500000,295.341858,-0.629689,-0.029305,6394,2,1,1
53423048,294.500244,-0.002434,294.500000,295.341858,-0.629689,-0.029305,6404,2,1,1
53423068,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6414,1,1,1
53423089,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6424,2,1,1
53423110,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6434,2,1,1
53423131,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6444,2,1,1
53423151,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6454,2,1,1
53423172,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6464,2,1,1
53423192,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6474,1,1,1
53423213,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6484,2,1,1
53423234,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6494,2,1,1
53423254,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6504,2,1,1
53423275,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6514,2,1,1
53423296,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6524,2,1,1
53423316,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6534,2,1,1
53423337,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6544,2,1,1
53423358,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6554,2,1,1
53423378,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6564,2,1,1
53423399,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6574,2,1,1
53423420,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6584,2,1,1
53423441,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6594,2,1,1
53423462,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6604,2,1,1
53423483,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6614,2,1,1
53423504,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6624,2,1,1
53423524,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6634,2,1,1
53423545,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6644,2,1,1
53423566,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6654,2,1,1
53423586,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6664,2,1,1
53423607,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6674,2,1,1
53423628,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6684,2,1,1
53423649,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6694,2,1,1
53423669,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6704,1,1,1
53423690,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6714,2,1,1
53423711,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6724,2,1,1
53423731,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6734,2,1,1
53423752,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6744,2,1,1
53423773,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6754,2,1,1
53423793,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6764,2,1,1
53423814,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6774,2,1,1
53423835,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6784,2,1,1
53423855,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6794,2,1,1
53423876,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6804,2,1,1
53423896,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6814,1,1,1
53423917,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6824,2,1,1
53423938,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6834,2,1,1
53423958,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6844,2,1,1
53423979,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6854,2,1,1
53424000,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6864,2,1,1
53424020,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6874,2,1,1
53424041,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6884,2,1,1
53424062,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,6894,2,1,1
53424082,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6904,2,1,1
53424103,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6914,2,1,1
53424123,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6924,2,1,1
53424144,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6934,2,1,1
53424165,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6944,2,1,1
53424185,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,6954,2,1,1
53424206,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6964,2,1,1
53424227,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6974,2,1,1
53424247,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6984,2,1,1
53424268,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,6994,2,1,1
53424288,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,7004,1,1,1
53424309,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7014,2,1,1
53424330,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7024,2,1,1
53424350,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,7034,2,1,1
53424371,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7044,2,1,1
53424392,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7054,2,1,1
53424412,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7064,2,1,1
53424433,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7074,2,1,1
53424454,294.500244,-0.002432,294.500000,295.320007,-0.629689,-0.029305,7084,2,1,1
53424474,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7094,2,1,1
53424495,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7104,2,1,1
53424516,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7114,2,1,1
53424536,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7124,2,1,1
53424557,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7134,2,1,1
53424577,294.500244,-0.002434,294.500000,295.320007,-0.629689,-0.029305,7144,1,1,1
53424598,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7154,2,1,1
53424619,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7164,2,1,1
53424639,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7174,2,1,1
53424660,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7184,2,1,1
53424681,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7194,2,1,1
53424701,294.500244,-0.002433,294.500000,295.320007,-0.629689,-0.029305,7204,2,1,1
53424722,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7214,2,1,1
53424743,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7224,2,1,1
53424763,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7234,2,1,1
53424784,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7244,2,1,1
53424805,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7254,2,1,1
53424825,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7264,2,1,1
53424846,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7274,2,1,1
53424866,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7284,2,1,1
53424887,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7294,2,1,1
53424908,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7304,2,1,1
53424928,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7314,2,1,1
53424949,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7324,2,1,1
53424970,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7334,2,1,1
53424990,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7344,2,1,1
53425011,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7354,2,1,1
53425032,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7364,2,1,1
53425052,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7374,2,1,1
53425073,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7384,2,1,1
53425093,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7394,2,1,1
53425114,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7404,2,1,1
53425135,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7414,2,1,1
53425155,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7424,2,1,1
53425176,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7434,2,1,1
53425197,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7444,2,1,1
53425217,294.500244,-0.002433,294.500000,295.298126,-1.888848,-0.029305,7454,2,1,1
53425238,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7464,2,1,1
53425258,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7474,2,1,1
53425279,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7484,2,1,1
53425300,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7494,2,1,1
53425320,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7504,2,1,1
53425341,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7514,2,1,1
53425362,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7524,2,1,1
53425382,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7534,2,1,1
53425403,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7544,2,1,1
53425423,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7554,2,1,1
53425444,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7564,2,1,1
53425465,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7574,2,1,1
53425485,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7584,2,1,1
53425506,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7594,2,1,1
53425527,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7604,2,1,1
53425547,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7614,2,1,1
53425568,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7624,2,1,1
53425589,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7634,2,1,1
53425609,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7644,2,1,1
53425630,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7654,2,1,1
53425650,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7664,2,1,1
53425671,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7674,2,1,1
53425692,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7684,2,1,1
53425712,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7694,2,1,1
53425733,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7704,2,1,1
53425753,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7714,1,1,1
53425774,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7724,2,1,1
53425795,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7734,2,1,1
53425815,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7744,2,1,1
53425836,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7754,2,1,1
53425857,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7764,2,1,1
53425877,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7774,2,1,1
53425898,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7784,2,1,1
53425918,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7794,2,1,1
53425939,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7804,2,1,1
53425960,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7814,2,1,1
53425980,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7824,2,1,1
53426001,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7834,2,1,1
53426022,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7844,2,1,1
53426042,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7854,2,1,1
53426063,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7864,2,1,1
53426083,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7874,2,1,1
53426104,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7884,2,1,1
53426125,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7894,2,1,1
53426145,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7904,2,1,1
53426166,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7914,2,1,1
53426186,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7924,1,1,1
53426207,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7934,2,1,1
53426228,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7944,2,1,1
53426248,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,7954,2,1,1
53426269,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7964,2,1,1
53426290,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,7974,2,1,1
53426310,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7984,2,1,1
53426331,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,7994,2,1,1
53426351,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8004,1,1,1
53426372,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8014,2,1,1
53426393,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8024,2,1,1
53426413,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8034,2,1,1
53426434,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8044,2,1,1
53426455,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8054,2,1,1
53426475,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8064,2,1,1
53426496,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8074,2,1,1
53426516,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8084,1,1,1
53426537,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8094,2,1,1
53426558,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8104,2,1,1
53426578,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8114,2,1,1
53426599,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8124,2,1,1
53426620,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8134,2,1,1
53426640,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8144,2,1,1
53426661,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8154,2,1,1
53426682,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8164,2,1,1
53426702,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8174,2,1,1
53426723,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8184,2,1,1
53426743,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8194,1,1,1
53426764,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8204,2,1,1
53426785,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8214,2,1,1
53426805,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8224,1,1,1
53426826,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8234,2,1,1
53426847,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8244,2,1,1
53426867,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8254,2,1,1
53426888,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8264,2,1,1
53426909,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8274,2,1,1
53426929,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8284,1,1,1
53426950,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8294,2,1,1
53426971,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8304,2,1,1
53426991,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8314,2,1,1
53427012,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8324,2,1,1
53427033,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8334,2,1,1
53427053,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8344,2,1,1
53427074,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8354,2,1,1
53427094,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8364,2,1,1
53427115,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8374,2,1,1
53427136,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8384,2,1,1
53427156,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8394,2,1,1
53427177,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8404,2,1,1
53427197,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8414,1,1,1
53427218,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8424,2,1,1
53427239,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8434,2,1,1
53427259,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8444,1,1,1
53427280,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8454,2,1,1
53427301,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8464,2,1,1
53427321,294.500244,-0.002434,294.500000,295.298126,-0.629689,-0.029305,8474,2,1,1
53427342,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8484,2,1,1
53427363,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8494,2,1,1
53427383,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8504,2,1,1
53427404,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8514,2,1,1
53427425,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8524,2,1,1
53427445,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8534,2,1,1
53427466,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8544,2,1,1
53427487,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8554,2,1,1
53427508,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8564,2,1,1
53427528,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8574,2,1,1
53427549,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8584,2,1,1
53427570,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8594,2,1,1
53427591,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8604,2,1,1
53427612,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8614,2,1,1
53427633,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8624,2,1,1
53427654,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8634,2,1,1
53427675,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8644,2,1,1
53427696,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8654,2,1,1
53427717,294.500244,-0.002432,294.500000,295.298126,-0.629689,-0.029305,8664,2,1,1
53427738,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8674,2,1,1
53427759,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8684,2,1,1
53427780,294.500244,-0.002433,294.500000,295.298126,-0.629689,-0.029305,8694,2,1,1
